G:HGNC:1631,P:Q86VB7
G:HGNC:30375,P:Q9NR16
G:HGNC:1632,P:Q04900
G:HGNC:32043,P:Q6UWJ8
G:HGNC:30072,P:Q8N6Q3
G:HGNC:6726,P:Q99467
G:HGNC:7203,P:P41217
G:HGNC:24235,P:Q8TD46
G:HGNC:24665,P:Q6Q8B3
G:HGNC:17935,P:Q9UJ71
G:HGNC:1641,P:Q9NNX6
G:HGNC:16961,P:Q15762
G:HGNC:18171,P:Q9BZW8
G:HGNC:1677,P:P20963
G:HGNC:18219,P:Q9HCU0
G:HGNC:17635,P:Q9NZQ7
G:HGNC:19137,P:Q5ZPR3
G:HGNC:19319,P:Q9UGN4
G:HGNC:19320,P:Q08708
G:HGNC:28874,P:Q496F6
G:HGNC:52292,P:A0A0K2S4Q6
G:HGNC:30811,P:A8K4G0
G:HGNC:16848,P:Q6UXZ3
G:HGNC:29883,P:Q8TDQ1
G:HGNC:30455,P:Q6UXG3
G:HGNC:30843,P:Q8IX05
G:HGNC:16692,P:Q9NPF0
G:HGNC:1712,P:P32320
G:HGNC:20299,P:Q9BWV3
G:HGNC:1713,P:Q8IWY9
G:HGNC:1743,P:Q99459
G:HGNC:1744,P:Q99741
G:HGNC:1745,P:O00311
G:HGNC:1718,P:Q9UNH5
G:HGNC:1719,P:O60729
G:HGNC:22427,P:A4D256
G:HGNC:1720,P:Q13042
G:HGNC:1723,P:Q12834
G:HGNC:24222,P:Q86Y33
G:HGNC:1724,P:Q9UJX2
G:HGNC:1725,P:P30304
G:HGNC:1726,P:P30305
G:HGNC:1727,P:P30307
G:HGNC:17839,P:Q8NHZ8
G:HGNC:1728,P:P30260
G:HGNC:1734,P:P49427
G:HGNC:1735,P:Q16543
G:HGNC:17179,P:Q7L3B6
G:HGNC:17350,P:O60508
G:HGNC:1736,P:P60953
G:HGNC:1737,P:Q5VT25
G:HGNC:1738,P:Q9Y5S2
G:HGNC:29829,P:Q6DT37
G:HGNC:17014,P:Q00587
G:HGNC:16263,P:O14613
G:HGNC:16943,P:Q9UKI2
G:HGNC:17147,P:Q9H3Q1
G:HGNC:17408,P:Q6NZY7
G:HGNC:17719,P:Q9NRR8
G:HGNC:18547,P:Q9NRR3
G:HGNC:1739,P:O75419
G:HGNC:16783,P:Q6P1J9
G:HGNC:16827,P:O75794
G:HGNC:14623,P:Q69YH5
G:HGNC:14624,P:Q99618
G:HGNC:14625,P:Q9BXL8
G:HGNC:14626,P:Q96FF9
G:HGNC:14628,P:Q9BWT1
G:HGNC:30777,P:Q96GN5
G:HGNC:14629,P:Q53HL2
G:HGNC:24357,P:Q9H5V8
G:HGNC:27297,P:Q5VXM1
G:HGNC:1748,P:P12830
G:HGNC:1759,P:P19022
G:HGNC:1762,P:P22223
G:HGNC:1763,P:P55283
G:HGNC:1764,P:P33151
G:HGNC:1765,P:P55285
G:HGNC:1766,P:Q9ULB5
G:HGNC:1767,P:P55286
G:HGNC:1768,P:Q9ULB4
G:HGNC:1749,P:Q9Y6N8
G:HGNC:1750,P:P55287
G:HGNC:1751,P:P55289
G:HGNC:1753,P:P55290
G:HGNC:1754,P:P55291
G:HGNC:1755,P:O75309
G:HGNC:1756,P:Q12864
G:HGNC:1757,P:Q13634
G:HGNC:1758,P:Q9H159
G:HGNC:1760,P:Q9HBT6
G:HGNC:13251,P:Q9UJ99
G:HGNC:13733,P:Q9H251
G:HGNC:14265,P:Q86UP0
G:HGNC:15902,P:Q8IXH8
G:HGNC:14550,P:Q96JP9
G:HGNC:18231,P:Q9BYE9
G:HGNC:26308,P:Q6ZTQ4
G:HGNC:34527,P:A6H8M9
G:HGNC:7521,P:Q9HBB8
G:HGNC:13234,P:Q9H305
G:HGNC:1769,P:O14735
G:HGNC:48609,P:P0DO92
G:HGNC:1722,P:P06493
G:HGNC:1771,P:P24941
G:HGNC:14002,P:O14519
G:HGNC:30833,P:O75956
G:HGNC:1772,P:Q00526
G:HGNC:1773,P:P11802
G:HGNC:1774,P:Q00535
G:HGNC:1775,P:Q15078
G:HGNC:1776,P:Q13319
G:HGNC:15880,P:Q96SZ6
G:HGNC:18672,P:Q96SN8
G:HGNC:18673,P:Q96JB5
G:HGNC:1777,P:Q00534
G:HGNC:1778,P:P50613
G:HGNC:1779,P:P49336
G:HGNC:1780,P:P50750
G:HGNC:1770,P:Q15131
G:HGNC:1730,P:Q9UQ88
G:HGNC:1729,P:P21127
G:HGNC:24224,P:Q9NYV4
G:HGNC:1733,P:Q14004
G:HGNC:8883,P:O94921
G:HGNC:14434,P:Q96Q40
G:HGNC:8749,P:Q00536
G:HGNC:8750,P:Q00537
G:HGNC:8751,P:Q07002
G:HGNC:19338,P:Q9BWU1
G:HGNC:21420,P:Q8IZL9
G:HGNC:21050,P:Q5VV42
G:HGNC:1781,P:Q00532
G:HGNC:1782,P:Q92772
G:HGNC:15483,P:Q8IVW4
G:HGNC:19287,P:Q5MAI5
G:HGNC:11411,P:O76039
G:HGNC:1784,P:P38936
G:HGNC:1785,P:P46527
G:HGNC:1786,P:P49918
G:HGNC:1787,"P:P42771, Q8N726"
G:HGNC:23831,P:Q9UH64
G:HGNC:24325,P:Q9NXV6
G:HGNC:30545,P:Q96HQ2
G:HGNC:1788,P:P42772
G:HGNC:1789,P:P42773
G:HGNC:1790,P:P55273
G:HGNC:1791,P:Q16667
G:HGNC:24913,P:Q49AH0
G:HGNC:1795,P:Q16878
G:HGNC:17104,P:Q4KMG0
G:HGNC:33710,P:Q6NVV7
G:HGNC:1798,P:P51861
G:HGNC:1799,P:Q01850
G:HGNC:29999,P:Q86X02
G:HGNC:14379,P:O95170
G:HGNC:14383,P:Q8N9R6
G:HGNC:14395,P:Q96T59
G:HGNC:34075,P:A8MXV6
G:HGNC:1800,P:Q92903
G:HGNC:1801,P:O95674
G:HGNC:1802,P:Q15517
G:HGNC:24576,P:Q9H211
G:HGNC:26928,P:Q9UKY7
G:HGNC:1805,P:P47902
G:HGNC:1806,P:Q99626
G:HGNC:1808,P:O14627
G:HGNC:1809,P:Q9Y6F8
G:HGNC:23920,P:Q9Y6F8
G:HGNC:1810,P:Q9Y6F7
G:HGNC:23921,P:Q9Y6F7
G:HGNC:1811,P:Q9Y232
G:HGNC:23030,P:Q8N8U2
G:HGNC:1814,P:P13688
G:HGNC:1815,P:P40198
G:HGNC:1816,P:O75871
G:HGNC:1817,P:P06731
G:HGNC:1818,P:P40199
G:HGNC:1819,P:Q14002
G:HGNC:1820,P:P31997
G:HGNC:31948,P:Q2WEN9
G:HGNC:31949,P:A8MTB9
G:HGNC:31951,P:Q7Z692
G:HGNC:24879,P:Q6UY09
G:HGNC:28834,P:Q3KPI0
G:HGNC:1833,P:P49715
G:HGNC:1834,P:P17676
G:HGNC:1835,P:P49716
G:HGNC:1836,P:Q15744
G:HGNC:1837,P:P53567
G:HGNC:24218,P:Q03701
G:HGNC:49288,P:A8MTT3
G:HGNC:1840,P:Q9BXF3
G:HGNC:1847,P:P0C854
G:HGNC:1848,P:P19835
G:HGNC:3308,P:Q9UNI1
G:HGNC:24609,P:P08217
G:HGNC:29995,P:P08218
G:HGNC:15944,P:P09093
G:HGNC:15945,P:P08861
G:HGNC:2549,P:Q92879
G:HGNC:2550,P:O95319
G:HGNC:23515,P:Q8N7Q2
G:HGNC:11967,P:Q5SZQ8
G:HGNC:14015,P:Q9BZC1
G:HGNC:14058,P:Q8N6W0
G:HGNC:14059,P:Q96J87
G:HGNC:1850,P:Q9NYQ6
G:HGNC:3231,P:Q9HCU4
G:HGNC:3230,P:Q9NYQ7
G:HGNC:29213,P:Q8WUJ3
G:HGNC:11869,P:Q9UHN6
G:HGNC:32553,P:Q6PRD7
G:HGNC:24153,P:Q8N111
G:HGNC:1851,P:P49450
G:HGNC:1852,P:P07199
G:HGNC:28272,P:B2RD01
G:HGNC:1854,P:Q03188
G:HGNC:1856,P:Q02224
G:HGNC:1857,P:P49454
G:HGNC:17268,P:Q9H3R5
G:HGNC:3968,P:Q92674
G:HGNC:17272,P:Q9HC77
G:HGNC:29479,P:Q9BS16
G:HGNC:17879,P:Q8N0S6
G:HGNC:18352,P:Q9NSP4
G:HGNC:30873,P:Q96H22
G:HGNC:28152,P:Q9BU64
G:HGNC:32933,P:Q6IPU0
G:HGNC:21347,P:Q7L2Z9
G:HGNC:23163,P:Q8N2Z9
G:HGNC:25787,P:Q96BT3
G:HGNC:21348,P:Q71F23
G:HGNC:29920,P:Q7Z7K6
G:HGNC:31851,P:A0A0U1RR11
G:HGNC:43879,P:P0DPI3
G:HGNC:43880,P:A0A0U1RRI6
G:HGNC:21488,P:Q5EE01
G:HGNC:11422,P:A8MT69
G:HGNC:28209,P:Q96LK0
G:HGNC:12370,P:Q9BYV8
G:HGNC:29356,P:Q9C0F1
G:HGNC:1161,P:Q53EZ4
G:HGNC:30794,P:Q86XR8
G:HGNC:21561,P:Q8IYX8
G:HGNC:25815,P:Q96MT8
G:HGNC:29076,P:Q76N32
G:HGNC:29972,P:Q8NHQ1
G:HGNC:25547,P:Q9P209
G:HGNC:25727,P:Q8TAP6
G:HGNC:25740,P:Q5JTW2
G:HGNC:17966,P:Q9Y592
G:HGNC:25309,P:Q6P2H3
G:HGNC:21638,P:Q5SZL2
G:HGNC:25907,P:Q96ST8
G:HGNC:25141,P:Q96GE4
G:HGNC:26244,P:Q8IW35
G:HGNC:24866,P:O60308
G:HGNC:28514,P:Q8N8E3
G:HGNC:26690,P:Q8N960
G:HGNC:29264,P:Q9P2H0
G:HGNC:20359,P:Q6ZU80
G:HGNC:29511,P:Q9UPN4
G:HGNC:29086,P:Q66GS9
G:HGNC:29298,P:O94986
G:HGNC:21107,P:Q5TB80
G:HGNC:29182,P:Q9UPV0
G:HGNC:28920,P:Q5SW79
G:HGNC:20362,P:Q9Y4F5
G:HGNC:28364,P:Q96L14
G:HGNC:25515,P:Q8TEP8
G:HGNC:1859,P:Q9BV73
G:HGNC:29021,P:O15078
G:HGNC:29366,P:Q9C0D2
G:HGNC:44659,P:Q96MC4
G:HGNC:24238,P:Q5VT06
G:HGNC:24289,P:Q9Y6K0
G:HGNC:1862,P:O95813
G:HGNC:23723,P:Q5T4B2
G:HGNC:19256,P:Q8TCT0
G:HGNC:21699,P:Q49MI3
G:HGNC:14253,P:P27544
G:HGNC:14076,P:Q96G23
G:HGNC:23752,P:Q8IU89
G:HGNC:23747,P:Q9HA82
G:HGNC:23749,P:Q8N5B7
G:HGNC:23826,P:Q6ZMG9
G:HGNC:2205,P:Q9Y5P4
G:HGNC:1863,P:P23141
G:HGNC:18546,P:Q9UKY3
G:HGNC:1864,P:O00748
G:HGNC:1865,P:Q6UWW8
G:HGNC:26741,P:Q5XG92
G:HGNC:26459,P:Q6NT32
G:HGNC:1866,P:Q12798
G:HGNC:1867,P:P41208
G:HGNC:1868,P:O15182
G:HGNC:1869,P:P11597
G:HGNC:29523,P:Q9Y6A4
G:HGNC:30540,P:Q96G28
G:HGNC:26684,P:Q8NDM7
G:HGNC:25631,P:Q96MT7
G:HGNC:17229,P:Q9UL16
G:HGNC:25247,P:Q8IYW2
G:HGNC:26708,P:Q6ZTR5
G:HGNC:16053,P:Q8N1V2
G:HGNC:26530,P:Q96M91
G:HGNC:26456,P:Q96N23
G:HGNC:26485,P:Q96MR6
G:HGNC:26676,P:Q5T655
G:HGNC:15872,P:Q8NHU2
G:HGNC:25325,P:Q6ZU64
G:HGNC:26107,P:A5D8W1
G:HGNC:30726,P:Q5T0N1
G:HGNC:37100,P:A6NFT4
G:HGNC:29368,P:Q9C0B2
G:HGNC:33776,P:Q6ZQR2
G:HGNC:29276,P:Q9P2B7
G:HGNC:37241,P:B2RV13
G:HGNC:53789,P:A0A1B0GU71
G:HGNC:51180,P:D6REC4
G:HGNC:26842,P:Q494V2
G:HGNC:32325,P:Q5VTH2
G:HGNC:27843,P:Q5JU67
G:HGNC:26782,P:Q6P656
G:HGNC:21405,P:Q8IYR0
G:HGNC:33720,P:Q4G0U5
G:HGNC:1301,P:P57076
G:HGNC:28554,P:Q6V702
G:HGNC:28188,P:Q9BRQ4
G:HGNC:1260,P:O43822
G:HGNC:1037,P:P00751
G:HGNC:18292,P:P0CG37
G:HGNC:33983,P:P0CG36
G:HGNC:2771,P:P00746
G:HGNC:1873,P:Q9UEE9
G:HGNC:4883,P:P08603
G:HGNC:4888,P:Q03591
G:HGNC:4890,P:P36980
G:HGNC:16980,P:Q02985
G:HGNC:16979,P:Q92496
G:HGNC:24668,P:Q9BXR6
G:HGNC:5394,P:P05156
G:HGNC:1874,P:P23528
G:HGNC:1875,P:Q9Y281
G:HGNC:1876,P:O15519
G:HGNC:8864,P:P27918
G:HGNC:1884,P:P13569
G:HGNC:1885,P:P01215
G:HGNC:21367,P:Q8N884
G:HGNC:16721,P:A6NKQ9
G:HGNC:16722,P:Q6NT52
G:HGNC:1886,P:P0DN86
G:HGNC:16452,P:P0DN86
G:HGNC:16451,P:P0DN87
G:HGNC:16453,P:P0DN86
G:HGNC:1888,P:Q9UFW8
G:HGNC:17429,P:Q9P2M7
G:HGNC:25931,P:Q0VF96
G:HGNC:16962,P:Q99674
G:HGNC:15528,P:Q99675
G:HGNC:1907,P:O95992
G:HGNC:28680,P:Q9BUX1
G:HGNC:32363,P:Q8WUX2
G:HGNC:1909,P:O15335
G:HGNC:25165,P:Q6NUI6
G:HGNC:1910,P:Q13111
G:HGNC:1911,P:Q13112
G:HGNC:20311,P:Q96JM3
G:HGNC:1912,P:P28329
G:HGNC:23518,P:Q96BP2
G:HGNC:21645,P:Q9Y6H1
G:HGNC:23676,P:Q5T1J5
G:HGNC:21906,P:Q9NX63
G:HGNC:26467,P:Q8N4Q1
G:HGNC:17840,P:Q9BSY4
G:HGNC:28184,P:Q9BRQ6
G:HGNC:28314,P:Q9BUK0
G:HGNC:15559,P:Q8WYQ3
G:HGNC:1915,P:O14646
G:HGNC:1916,P:Q86WJ1
G:HGNC:1917,P:O14647
G:HGNC:1918,P:Q12873
G:HGNC:1919,P:Q14839
G:HGNC:16816,P:Q8TDI0
G:HGNC:19057,P:Q8TD26
G:HGNC:20626,P:Q9P2D1
G:HGNC:20153,P:Q9HCK8
G:HGNC:25701,P:Q3L8U1
G:HGNC:24288,P:Q8NE62
G:HGNC:1925,P:O14757
G:HGNC:16627,P:O96017
G:HGNC:16930,P:Q8IWX8
G:HGNC:20455,P:Q96EP1
G:HGNC:1929,P:P10645
G:HGNC:1930,P:P05060
G:HGNC:1932,P:P36222
G:HGNC:1933,P:Q15782
G:HGNC:17432,P:Q9BZP6
G:HGNC:1934,P:Q5VXU3
G:HGNC:1935,P:Q9UKJ5
G:HGNC:28474,P:Q9BWS9
G:HGNC:1936,P:Q13231
G:HGNC:1937,P:P35790
G:HGNC:1938,P:Q9Y259
G:HGNC:1939,P:O00533
G:HGNC:1940,P:P24386
G:HGNC:1941,P:P26374
G:HGNC:8740,P:Q9HD42
G:HGNC:24287,P:Q7LBR1
G:HGNC:30216,P:O43633
G:HGNC:24537,P:Q9UQN3
G:HGNC:29865,P:Q9Y3E7
G:HGNC:20274,P:Q9BY43
G:HGNC:16171,P:Q9H444
G:HGNC:43616,P:P59074
G:HGNC:30599,P:Q96CF2
G:HGNC:26942,P:Q9NZZ3
G:HGNC:25675,P:Q96FZ7
G:HGNC:28439,P:Q8WUX9
G:HGNC:1943,P:P15882
G:HGNC:1944,P:P52757
G:HGNC:17807,P:Q9H9P2
G:HGNC:14525,P:Q9UHD1
G:HGNC:17433,P:Q99653
G:HGNC:24927,P:O43745
G:HGNC:24291,P:Q8IZ52
G:HGNC:29270,P:Q9P2E5
G:HGNC:17852,P:Q8WUD6
G:HGNC:13544,P:Q9NRG0
G:HGNC:1949,P:Q9H2X0
G:HGNC:29861,P:Q9BU40
G:HGNC:24168,P:Q6WN34
G:HGNC:15781,P:Q494W8
G:HGNC:1950,P:P11229
G:HGNC:1951,P:P08172
G:HGNC:1952,P:P20309
G:HGNC:1953,P:P08173
G:HGNC:1954,P:P08912
G:HGNC:1955,P:P02708
G:HGNC:1956,P:Q15822
G:HGNC:1957,P:P32297
G:HGNC:1958,P:P43681
G:HGNC:1959,P:P30532
G:HGNC:15963,P:Q15825
G:HGNC:1960,P:P36544
G:HGNC:14079,P:Q9UGM1
G:HGNC:13800,P:Q9GZZ6
G:HGNC:1961,P:P11230
G:HGNC:1962,P:P17787
G:HGNC:1963,P:Q05901
G:HGNC:1964,P:P30926
G:HGNC:1965,P:Q07001
G:HGNC:1966,P:Q04844
G:HGNC:1967,P:P07510
G:HGNC:1969,P:O43916
G:HGNC:1970,P:Q9Y4C5
G:HGNC:1971,P:Q7LGC8
G:HGNC:1972,P:Q8NCG5
G:HGNC:1973,P:Q9GZS9
G:HGNC:6938,P:Q9GZX3
G:HGNC:13817,P:Q9NS84
G:HGNC:15993,P:Q9H2A9
G:HGNC:19898,P:Q7L1S5
G:HGNC:19650,P:O43529
G:HGNC:17422,P:Q9NPF2
G:HGNC:17423,P:Q9NRB3
G:HGNC:21755,P:Q8NET6
G:HGNC:24464,P:Q8NCH0
G:HGNC:18137,P:Q7LFX5
G:HGNC:17198,P:Q86X52
G:HGNC:24293,P:Q70JA7
G:HGNC:24353,P:P0CG13
G:HGNC:18435,P:Q8WVB6
G:HGNC:24511,P:Q9Y3Y2
G:HGNC:1974,P:O15111
G:HGNC:20099,P:Q8WUH1
G:HGNC:14280,P:O76071
G:HGNC:26235,P:Q9H5X1
G:HGNC:24261,P:Q9Y3D0
G:HGNC:14179,P:Q9H6Q4
G:HGNC:28050,P:Q6FI81
G:HGNC:25200,P:Q8N365
G:HGNC:16920,P:Q99828
G:HGNC:24579,P:O75838
G:HGNC:24580,P:Q96Q77
G:HGNC:33703,P:A0PJX0
G:HGNC:14214,P:Q96RK0
G:HGNC:1976,P:O60543
G:HGNC:1977,P:Q9UHD4
G:HGNC:24229,P:Q96AQ7
G:HGNC:7067,P:P33076
G:HGNC:1980,P:O75339
G:HGNC:24213,P:Q8IUL8
G:HGNC:23789,P:Q9BW66
G:HGNC:29302,P:Q8TCG1
G:HGNC:20365,P:Q9C0C6
G:HGNC:24217,P:Q86X95
G:HGNC:1982,P:Q14011
G:HGNC:28588,P:Q8TBR5
G:HGNC:30880,P:Q9NZ45
G:HGNC:24212,P:Q8N5K1
G:HGNC:27578,P:P0C7P0
G:HGNC:1984,P:Q9NSE2
G:HGNC:1985,P:O14578
G:HGNC:1986,P:Q99966
G:HGNC:1987,P:Q99967
G:HGNC:18696,P:Q96RK1
G:HGNC:16744,P:Q9ULV3
G:HGNC:1990,P:Q8WWK9
G:HGNC:26877,P:Q8IYA6
G:HGNC:16991,P:Q07065
G:HGNC:28959,P:Q14008
G:HGNC:1991,P:P12277
G:HGNC:13253,P:Q9UBR5
G:HGNC:1994,P:P06732
G:HGNC:31736,P:P12532
G:HGNC:1995,P:P12532
G:HGNC:1996,P:P17540
G:HGNC:19083,P:P61024
G:HGNC:2000,P:P33552
G:HGNC:17088,P:Q7Z460
G:HGNC:17078,P:O75122
G:HGNC:17731,P:Q8N2M8
G:HGNC:20126,P:Q96F83
G:HGNC:2014,P:Q05315
G:HGNC:2015,P:A8K7I4
G:HGNC:2016,P:Q9UQC9
G:HGNC:2017,P:Q9Y6N3
G:HGNC:2018,P:Q14CN2
G:HGNC:29675,P:Q96S66
G:HGNC:17412,P:Q9UBD9
G:HGNC:2019,P:P35523
G:HGNC:2020,P:P51788
G:HGNC:2021,P:P51790
G:HGNC:2022,P:P51793
G:HGNC:2023,P:P51795
G:HGNC:2024,P:P51797
G:HGNC:2025,P:P51798
G:HGNC:2026,P:P51800
G:HGNC:2027,P:P51801
G:HGNC:2032,P:O95832
G:HGNC:2041,P:P57739
G:HGNC:2045,P:O15551
G:HGNC:2046,P:O14493
G:HGNC:2047,P:O00501
G:HGNC:2048,P:P56747
G:HGNC:2049,P:O95471
G:HGNC:2050,P:P56748
G:HGNC:2051,P:O95484
G:HGNC:2033,P:P78369
G:HGNC:8514,P:O75508
G:HGNC:2034,P:P56749
G:HGNC:2035,P:O95500
G:HGNC:2036,P:P56746
G:HGNC:2037,P:Q9Y5I7
G:HGNC:2038,P:P56750
G:HGNC:2039,P:P56856
G:HGNC:2040,P:Q8N6F1
G:HGNC:2042,P:P56880
G:HGNC:2044,P:Q8N7P3
G:HGNC:17591,P:Q96B33
G:HGNC:37200,P:A6NM45
G:HGNC:37218,P:C9JDP6
G:HGNC:51259,P:H7C241
G:HGNC:1322,P:Q9NY35
G:HGNC:28511,P:Q8NHS1
G:HGNC:24355,P:Q8NC01
G:HGNC:24356,P:Q9P126
G:HGNC:24191,P:Q6UVW9
G:HGNC:2053,P:Q92478
G:HGNC:14351,P:Q9UHP7
G:HGNC:21969,P:P0C7M8
G:HGNC:2052,P:O75596
G:HGNC:11891,P:P05452
G:HGNC:13257,P:Q9UMR7
G:HGNC:13258,P:Q8WTT0
G:HGNC:14554,P:Q8WXI8
G:HGNC:14555,P:Q9ULY5
G:HGNC:25357,P:Q8N1N0
G:HGNC:24591,P:Q6UXB4
G:HGNC:13523,P:Q9H2X3
G:HGNC:2054,P:Q9NY25
G:HGNC:14556,P:Q6EIG7
G:HGNC:14558,P:Q9BXN2
G:HGNC:26705,P:Q6UXN8
G:HGNC:16916,P:Q8IUN9
G:HGNC:10576,P:Q9Y240
G:HGNC:31713,P:Q5QGZ9
G:HGNC:31966,P:Q2HXU8
G:HGNC:19832,P:Q86T13
G:HGNC:29013,P:Q2KHT3
G:HGNC:34520,P:Q6ZS10
G:HGNC:30388,P:A5D8T8
G:HGNC:33849,P:Q6UXF7
G:HGNC:28538,P:Q8NCF0
G:HGNC:34522,P:Q6UXS0
G:HGNC:34521,P:Q6ZU45
G:HGNC:24462,P:Q8IZS7
G:HGNC:2060,P:O14967
G:HGNC:26453,P:Q8NHS4
G:HGNC:2062,P:O00299
G:HGNC:2063,P:O15247
G:HGNC:2064,P:O95833
G:HGNC:13518,P:Q9Y696
G:HGNC:13517,P:Q9NZA1
G:HGNC:2065,P:Q96NY7
G:HGNC:23186,P:Q14677
G:HGNC:10461,P:P30622
G:HGNC:2586,P:Q9UDT6
G:HGNC:24314,P:Q96DZ5
G:HGNC:26108,P:Q8N3C7
G:HGNC:2068,P:P49759
G:HGNC:2069,P:P49760
G:HGNC:2071,P:P49761
G:HGNC:13659,P:Q9HAZ1
G:HGNC:29841,P:Q5K131
G:HGNC:24070,P:Q5K130
G:HGNC:19972,P:Q96JQ2
G:HGNC:24039,P:Q9H6B4
G:HGNC:2074,P:Q13286
G:HGNC:2076,P:O75503
G:HGNC:2077,P:Q9NWW5
G:HGNC:2079,P:Q9UBY8
G:HGNC:17438,P:Q7Z7G1
G:HGNC:2080,P:P54105
G:HGNC:2082,P:O15516
G:HGNC:16999,P:Q92989
G:HGNC:30664,P:Q9H078
G:HGNC:2084,P:Q16740
G:HGNC:2085,P:P04118
G:HGNC:21251,P:A2RUU4
G:HGNC:21250,P:Q6UWE3
G:HGNC:2087,P:O96005
G:HGNC:24308,P:Q96KA5
G:HGNC:2088,P:O76031
G:HGNC:12605,P:P58418
G:HGNC:33939,P:A0PK11
G:HGNC:20795,P:Q8NCR9
G:HGNC:19715,P:Q9HAW4
G:HGNC:17447,P:O94985
G:HGNC:17448,P:Q9H4D0
G:HGNC:18371,P:Q9BQT9
G:HGNC:2090,P:P09496
G:HGNC:2091,P:P09497
G:HGNC:2092,P:Q00610
G:HGNC:2093,P:P53675
G:HGNC:29437,P:Q9HBJ8
G:HGNC:2095,P:P10909
G:HGNC:19009,P:Q96AJ1
G:HGNC:29094,P:O75153
G:HGNC:28447,P:Q96NS8
G:HGNC:2096,P:Q15846
G:HGNC:23139,P:Q8IUQ0
G:HGNC:23046,P:Q5SYC1
G:HGNC:18355,P:Q8N0X4
G:HGNC:2097,P:P23946
G:HGNC:2098,P:Q9Y471
G:HGNC:18290,P:Q8NFW8
G:HGNC:25090,P:Q96DG6
G:HGNC:28783,P:Q7Z7K0
G:HGNC:24447,P:Q9NRP2
G:HGNC:35428,P:P56277
G:HGNC:24319,P:Q8IY22
G:HGNC:2121,P:Q99788
G:HGNC:18170,P:P30085
G:HGNC:27015,P:Q5EBM0
G:HGNC:28666,P:Q9BQ75
G:HGNC:19172,P:Q8IZ96
G:HGNC:19173,P:Q8TAZ6
G:HGNC:19174,P:Q96MX0
G:HGNC:19175,P:Q8IZR5
G:HGNC:19176,P:Q96DZ9
G:HGNC:19177,P:Q9NX76
G:HGNC:19178,P:Q96FZ5
G:HGNC:19179,P:Q8IZV2
G:HGNC:21077,P:Q8N1G2
G:HGNC:25635,P:Q8IYT2
G:HGNC:14305,P:Q8N3K9
G:HGNC:26663,P:Q8NA66
G:HGNC:16145,P:Q96M20
G:HGNC:13164,P:P62633
G:HGNC:20675,P:Q96KN2
G:HGNC:24437,P:Q96KP4
G:HGNC:26759,P:Q8N9A8
G:HGNC:30183,P:Q9BYD5
G:HGNC:2148,P:P29973
G:HGNC:2149,P:Q16280
G:HGNC:2150,P:Q16281
G:HGNC:2152,P:Q8IV77
G:HGNC:2151,P:Q14028
G:HGNC:2153,P:Q9NQW8
G:HGNC:19431,P:O95406
G:HGNC:28744,P:Q6PI25
G:HGNC:26802,P:Q8TBE1
G:HGNC:25013,P:Q9P003
G:HGNC:19700,P:Q969H4
G:HGNC:19701,P:Q8WXI2
G:HGNC:23034,P:Q6P9H4
G:HGNC:17005,P:O75829
G:HGNC:2155,P:P51911
G:HGNC:2156,P:Q99439
G:HGNC:2157,P:Q15417
G:HGNC:102,P:Q9NRU3
G:HGNC:103,P:Q9H8M5
G:HGNC:104,P:Q8NE01
G:HGNC:105,P:Q6P4Q7
G:HGNC:7877,P:A5YKK6
G:HGNC:7878,P:Q9NZN8
G:HGNC:7879,P:O75175
G:HGNC:7880,P:O95628
G:HGNC:14099,P:Q9ULM6
G:HGNC:18042,P:Q96LI5
G:HGNC:14101,P:Q9UIV1
G:HGNC:9207,P:Q9UFF9
G:HGNC:10445,P:Q92600
G:HGNC:23817,P:Q9H9A5
G:HGNC:25217,P:Q9UKZ1
G:HGNC:2158,P:P09543
G:HGNC:25220,P:Q9BV87
G:HGNC:27786,P:Q3B7I2
G:HGNC:13529,P:Q9Y2B0
G:HGNC:11968,P:Q9BT09
G:HGNC:28631,P:Q8N129
G:HGNC:2159,P:P21554
G:HGNC:2160,P:P34972
G:HGNC:24546,P:Q96F85
G:HGNC:26486,P:Q6PJW8
G:HGNC:26847,P:Q8N815
G:HGNC:25805,P:Q9H8S5
G:HGNC:2169,P:P26441
G:HGNC:2170,P:P26992
G:HGNC:23432,P:Q9NXG0
G:HGNC:2171,P:Q12860
G:HGNC:2172,P:Q02246
G:HGNC:2173,P:Q9P232
G:HGNC:2174,P:Q8IWV2
G:HGNC:2175,P:O94779
G:HGNC:2176,P:Q9UQ52
G:HGNC:8011,P:P78357
G:HGNC:13830,P:Q9UHC6
G:HGNC:13834,P:Q9BZ76
G:HGNC:32035,P:Q96NU0
G:HGNC:18747,P:Q9C0A0
G:HGNC:18748,P:Q8WYK1
G:HGNC:1858,P:Q7Z7A1
G:HGNC:29616,P:Q8N137
G:HGNC:21868,P:Q9GZY4
G:HGNC:24990,P:Q9Y2R0
G:HGNC:24604,P:Q9NYJ1
G:HGNC:33848,P:Q86WW8
G:HGNC:18025,P:Q5JTJ3
G:HGNC:25716,P:Q96BR5
G:HGNC:20492,P:Q96IL0
G:HGNC:29932,P:Q13057
G:HGNC:22199,P:O75128
G:HGNC:23571,P:Q53SF7
G:HGNC:2180,P:O43405
G:HGNC:6545,P:Q8WTW3
G:HGNC:6546,P:Q14746
G:HGNC:18619,P:Q96JB2
G:HGNC:18620,P:Q9H9E3
